"Notes"	"Residence State"	"Residence State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Maryland"	"24"	"100+ years"	"100+"	67	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"25-29 years"	"25-29"	64	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"30-34 years"	"30-34"	121	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"35-39 years"	"35-39"	165	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"40-44 years"	"40-44"	219	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"45-49 years"	"45-49"	270	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"50-54 years"	"50-54"	444	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"55-59 years"	"55-59"	660	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"60-64 years "	"60-64"	809	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"65-69 years"	"65-69"	925	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"70-74 years"	"70-74"	1116	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"75-79 years"	"75-79"	1234	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"80-84 years"	"80-84"	1282	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"85-89 years"	"85-89"	1398	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"90-94 years"	"90-94"	1197	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"95-99 years"	"95-99"	502	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"100+ years"	"100+"	113	Not Applicable	Not Applicable
	"Michigan"	"26"	"25-29 years"	"25-29"	140	Not Applicable	Not Applicable
	"Michigan"	"26"	"30-34 years"	"30-34"	239	Not Applicable	Not Applicable
	"Michigan"	"26"	"35-39 years"	"35-39"	288	Not Applicable	Not Applicable
	"Michigan"	"26"	"40-44 years"	"40-44"	367	Not Applicable	Not Applicable
	"Michigan"	"26"	"45-49 years"	"45-49"	497	Not Applicable	Not Applicable
	"Michigan"	"26"	"50-54 years"	"50-54"	722	Not Applicable	Not Applicable
	"Michigan"	"26"	"55-59 years"	"55-59"	1153	Not Applicable	Not Applicable
	"Michigan"	"26"	"60-64 years "	"60-64"	1466	Not Applicable	Not Applicable
	"Michigan"	"26"	"65-69 years"	"65-69"	1719	Not Applicable	Not Applicable
	"Michigan"	"26"	"70-74 years"	"70-74"	1917	Not Applicable	Not Applicable
	"Michigan"	"26"	"75-79 years"	"75-79"	2024	Not Applicable	Not Applicable
	"Michigan"	"26"	"80-84 years"	"80-84"	2020	Not Applicable	Not Applicable
	"Michigan"	"26"	"85-89 years"	"85-89"	1864	Not Applicable	Not Applicable
	"Michigan"	"26"	"90-94 years"	"90-94"	1429	Not Applicable	Not Applicable
	"Michigan"	"26"	"95-99 years"	"95-99"	605	Not Applicable	Not Applicable
	"Michigan"	"26"	"100+ years"	"100+"	112	Not Applicable	Not Applicable
	"Minnesota"	"27"	"25-29 years"	"25-29"	56	Not Applicable	Not Applicable
	"Minnesota"	"27"	"30-34 years"	"30-34"	108	Not Applicable	Not Applicable
	"Minnesota"	"27"	"35-39 years"	"35-39"	138	Not Applicable	Not Applicable
	"Minnesota"	"27"	"40-44 years"	"40-44"	170	Not Applicable	Not Applicable
	"Minnesota"	"27"	"45-49 years"	"45-49"	221	Not Applicable	Not Applicable
	"Minnesota"	"27"	"50-54 years"	"50-54"	371	Not Applicable	Not Applicable
	"Minnesota"	"27"	"55-59 years"	"55-59"	534	Not Applicable	Not Applicable
	"Minnesota"	"27"	"60-64 years "	"60-64"	625	Not Applicable	Not Applicable
	"Minnesota"	"27"	"65-69 years"	"65-69"	755	Not Applicable	Not Applicable
	"Minnesota"	"27"	"70-74 years"	"70-74"	791	Not Applicable	Not Applicable
	"Minnesota"	"27"	"75-79 years"	"75-79"	939	Not Applicable	Not Applicable
	"Minnesota"	"27"	"80-84 years"	"80-84"	934	Not Applicable	Not Applicable
	"Minnesota"	"27"	"85-89 years"	"85-89"	1024	Not Applicable	Not Applicable
	"Minnesota"	"27"	"90-94 years"	"90-94"	734	Not Applicable	Not Applicable
	"Minnesota"	"27"	"95-99 years"	"95-99"	339	Not Applicable	Not Applicable
	"Minnesota"	"27"	"100+ years"	"100+"	64	Not Applicable	Not Applicable
	"Mississippi"	"28"	"25-29 years"	"25-29"	49	Not Applicable	Not Applicable
	"Mississippi"	"28"	"30-34 years"	"30-34"	82	Not Applicable	Not Applicable
	"Mississippi"	"28"	"35-39 years"	"35-39"	122	Not Applicable	Not Applicable
	"Mississippi"	"28"	"40-44 years"	"40-44"	164	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	209	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	297	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	401	Not Applicable	Not Applicable
	"Mississippi"	"28"	"60-64 years "	"60-64"	524	Not Applicable	Not Applicable
	"Mississippi"	"28"	"65-69 years"	"65-69"	623	Not Applicable	Not Applicable
	"Mississippi"	"28"	"70-74 years"	"70-74"	643	Not Applicable	Not Applicable
	"Mississippi"	"28"	"75-79 years"	"75-79"	572	Not Applicable	Not Applicable
	"Mississippi"	"28"	"80-84 years"	"80-84"	555	Not Applicable	Not Applicable
	"Mississippi"	"28"	"85-89 years"	"85-89"	477	Not Applicable	Not Applicable
	"Mississippi"	"28"	"90-94 years"	"90-94"	339	Not Applicable	Not Applicable
	"Mississippi"	"28"	"95-99 years"	"95-99"	127	Not Applicable	Not Applicable
	"Mississippi"	"28"	"100+ years"	"100+"	20	Not Applicable	Not Applicable
	"Missouri"	"29"	"25-29 years"	"25-29"	80	Not Applicable	Not Applicable
	"Missouri"	"29"	"30-34 years"	"30-34"	139	Not Applicable	Not Applicable
	"Missouri"	"29"	"35-39 years"	"35-39"	183	Not Applicable	Not Applicable
	"Missouri"	"29"	"40-44 years"	"40-44"	242	Not Applicable	Not Applicable
	"Missouri"	"29"	"45-49 years"	"45-49"	324	Not Applicable	Not Applicable
	"Missouri"	"29"	"50-54 years"	"50-54"	485	Not Applicable	Not Applicable
	"Missouri"	"29"	"55-59 years"	"55-59"	714	Not Applicable	Not Applicable
	"Missouri"	"29"	"60-64 years "	"60-64"	976	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-69 years"	"65-69"	1067	Not Applicable	Not Applicable
	"Missouri"	"29"	"70-74 years"	"70-74"	1255	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-79 years"	"75-79"	1350	Not Applicable	Not Applicable
	"Missouri"	"29"	"80-84 years"	"80-84"	1418	Not Applicable	Not Applicable
	"Missouri"	"29"	"85-89 years"	"85-89"	1334	Not Applicable	Not Applicable
	"Missouri"	"29"	"90-94 years"	"90-94"	915	Not Applicable	Not Applicable
	"Missouri"	"29"	"95-99 years"	"95-99"	377	Not Applicable	Not Applicable
	"Missouri"	"29"	"100+ years"	"100+"	93	Not Applicable	Not Applicable
	"Montana"	"30"	"25-29 years"	"25-29"	13	Not Applicable	Not Applicable
	"Montana"	"30"	"30-34 years"	"30-34"	37	Not Applicable	Not Applicable
	"Montana"	"30"	"35-39 years"	"35-39"	45	Not Applicable	Not Applicable
	"Montana"	"30"	"40-44 years"	"40-44"	44	Not Applicable	Not Applicable
	"Montana"	"30"	"45-49 years"	"45-49"	72	Not Applicable	Not Applicable
	"Montana"	"30"	"50-54 years"	"50-54"	99	Not Applicable	Not Applicable
	"Montana"	"30"	"55-59 years"	"55-59"	134	Not Applicable	Not Applicable
	"Montana"	"30"	"60-64 years "	"60-64"	171	Not Applicable	Not Applicable
	"Montana"	"30"	"65-69 years"	"65-69"	183	Not Applicable	Not Applicable
	"Montana"	"30"	"70-74 years"	"70-74"	205	Not Applicable	Not Applicable
	"Montana"	"30"	"75-79 years"	"75-79"	223	Not Applicable	Not Applicable
	"Montana"	"30"	"80-84 years"	"80-84"	233	Not Applicable	Not Applicable
	"Montana"	"30"	"85-89 years"	"85-89"	250	Not Applicable	Not Applicable
	"Montana"	"30"	"90-94 years"	"90-94"	163	Not Applicable	Not Applicable
	"Montana"	"30"	"95-99 years"	"95-99"	74	Not Applicable	Not Applicable
	"Montana"	"30"	"100+ years"	"100+"	13	Not Applicable	Not Applicable
	"Nebraska"	"31"	"25-29 years"	"25-29"	17	Not Applicable	Not Applicable
	"Nebraska"	"31"	"30-34 years"	"30-34"	40	Not Applicable	Not Applicable
	"Nebraska"	"31"	"35-39 years"	"35-39"	61	Not Applicable	Not Applicable
	"Nebraska"	"31"	"40-44 years"	"40-44"	65	Not Applicable	Not Applicable
	"Nebraska"	"31"	"45-49 years"	"45-49"	81	Not Applicable	Not Applicable
	"Nebraska"	"31"	"50-54 years"	"50-54"	112	Not Applicable	Not Applicable
	"Nebraska"	"31"	"55-59 years"	"55-59"	196	Not Applicable	Not Applicable
	"Nebraska"	"31"	"60-64 years "	"60-64"	213	Not Applicable	Not Applicable
	"Nebraska"	"31"	"65-69 years"	"65-69"	304	Not Applicable	Not Applicable
	"Nebraska"	"31"	"70-74 years"	"70-74"	328	Not Applicable	Not Applicable
	"Nebraska"	"31"	"75-79 years"	"75-79"	351	Not Applicable	Not Applicable
	"Nebraska"	"31"	"80-84 years"	"80-84"	330	Not Applicable	Not Applicable
	"Nebraska"	"31"	"85-89 years"	"85-89"	337	Not Applicable	Not Applicable
	"Nebraska"	"31"	"90-94 years"	"90-94"	306	Not Applicable	Not Applicable
	"Nebraska"	"31"	"95-99 years"	"95-99"	118	Not Applicable	Not Applicable
	"Nebraska"	"31"	"100+ years"	"100+"	21	Not Applicable	Not Applicable
	"Nevada"	"32"	"25-29 years"	"25-29"	39	Not Applicable	Not Applicable
	"Nevada"	"32"	"30-34 years"	"30-34"	69	Not Applicable	Not Applicable
	"Nevada"	"32"	"35-39 years"	"35-39"	98	Not Applicable	Not Applicable
	"Nevada"	"32"	"40-44 years"	"40-44"	128	Not Applicable	Not Applicable
	"Nevada"	"32"	"45-49 years"	"45-49"	152	Not Applicable	Not Applicable
	"Nevada"	"32"	"50-54 years"	"50-54"	221	Not Applicable	Not Applicable
	"Nevada"	"32"	"55-59 years"	"55-59"	337	Not Applicable	Not Applicable
	"Nevada"	"32"	"60-64 years "	"60-64"	382	Not Applicable	Not Applicable
	"Nevada"	"32"	"65-69 years"	"65-69"	455	Not Applicable	Not Applicable
	"Nevada"	"32"	"70-74 years"	"70-74"	494	Not Applicable	Not Applicable
	"Nevada"	"32"	"75-79 years"	"75-79"	509	Not Applicable	Not Applicable
	"Nevada"	"32"	"80-84 years"	"80-84"	445	Not Applicable	Not Applicable
	"Nevada"	"32"	"85-89 years"	"85-89"	360	Not Applicable	Not Applicable
	"Nevada"	"32"	"90-94 years"	"90-94"	245	Not Applicable	Not Applicable
	"Nevada"	"32"	"95-99 years"	"95-99"	96	Not Applicable	Not Applicable
	"Nevada"	"32"	"100+ years"	"100+"	17	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"25-29 years"	"25-29"	15	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"30-34 years"	"30-34"	24	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"35-39 years"	"35-39"	27	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"40-44 years"	"40-44"	45	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"45-49 years"	"45-49"	55	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"50-54 years"	"50-54"	78	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"55-59 years"	"55-59"	161	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"60-64 years "	"60-64"	163	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"65-69 years"	"65-69"	182	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"70-74 years"	"70-74"	236	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"75-79 years"	"75-79"	236	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"80-84 years"	"80-84"	259	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"85-89 years"	"85-89"	267	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"90-94 years"	"90-94"	199	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"95-99 years"	"95-99"	88	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"100+ years"	"100+"	18	Not Applicable	Not Applicable
	"New Jersey"	"34"	"25-29 years"	"25-29"	82	Not Applicable	Not Applicable
	"New Jersey"	"34"	"30-34 years"	"30-34"	140	Not Applicable	Not Applicable
	"New Jersey"	"34"	"35-39 years"	"35-39"	226	Not Applicable	Not Applicable
	"New Jersey"	"34"	"40-44 years"	"40-44"	267	Not Applicable	Not Applicable
	"New Jersey"	"34"	"45-49 years"	"45-49"	375	Not Applicable	Not Applicable
	"New Jersey"	"34"	"50-54 years"	"50-54"	596	Not Applicable	Not Applicable
	"New Jersey"	"34"	"55-59 years"	"55-59"	871	Not Applicable	Not Applicable
	"New Jersey"	"34"	"60-64 years "	"60-64"	1163	Not Applicable	Not Applicable
	"New Jersey"	"34"	"65-69 years"	"65-69"	1208	Not Applicable	Not Applicable
	"New Jersey"	"34"	"70-74 years"	"70-74"	1491	Not Applicable	Not Applicable
	"New Jersey"	"34"	"75-79 years"	"75-79"	1627	Not Applicable	Not Applicable
	"New Jersey"	"34"	"80-84 years"	"80-84"	1788	Not Applicable	Not Applicable
	"New Jersey"	"34"	"85-89 years"	"85-89"	1812	Not Applicable	Not Applicable
	"New Jersey"	"34"	"90-94 years"	"90-94"	1473	Not Applicable	Not Applicable
	"New Jersey"	"34"	"95-99 years"	"95-99"	613	Not Applicable	Not Applicable
	"New Jersey"	"34"	"100+ years"	"100+"	117	Not Applicable	Not Applicable
	"New Mexico"	"35"	"25-29 years"	"25-29"	82	Not Applicable	Not Applicable
	"New Mexico"	"35"	"30-34 years"	"30-34"	155	Not Applicable	Not Applicable
	"New Mexico"	"35"	"35-39 years"	"35-39"	173	Not Applicable	Not Applicable
	"New Mexico"	"35"	"40-44 years"	"40-44"	182	Not Applicable	Not Applicable
	"New Mexico"	"35"	"45-49 years"	"45-49"	249	Not Applicable	Not Applicable
	"New Mexico"	"35"	"50-54 years"	"50-54"	275	Not Applicable	Not Applicable
	"New Mexico"	"35"	"55-59 years"	"55-59"	386	Not Applicable	Not Applicable
	"New Mexico"	"35"	"60-64 years "	"60-64"	383	Not Applicable	Not Applicable
	"New Mexico"	"35"	"65-69 years"	"65-69"	416	Not Applicable	Not Applicable
	"New Mexico"	"35"	"70-74 years"	"70-74"	450	Not Applicable	Not Applicable
	"New Mexico"	"35"	"75-79 years"	"75-79"	428	Not Applicable	Not Applicable
	"New Mexico"	"35"	"80-84 years"	"80-84"	470	Not Applicable	Not Applicable
	"New Mexico"	"35"	"85-89 years"	"85-89"	366	Not Applicable	Not Applicable
	"New Mexico"	"35"	"90-94 years"	"90-94"	272	Not Applicable	Not Applicable
	"New Mexico"	"35"	"95-99 years"	"95-99"	117	Not Applicable	Not Applicable
	"New Mexico"	"35"	"100+ years"	"100+"	29	Not Applicable	Not Applicable
	"New York"	"36"	"25-29 years"	"25-29"	193	Not Applicable	Not Applicable
	"New York"	"36"	"30-34 years"	"30-34"	296	Not Applicable	Not Applicable
	"New York"	"36"	"35-39 years"	"35-39"	412	Not Applicable	Not Applicable
	"New York"	"36"	"40-44 years"	"40-44"	500	Not Applicable	Not Applicable
	"New York"	"36"	"45-49 years"	"45-49"	692	Not Applicable	Not Applicable
	"New York"	"36"	"50-54 years"	"50-54"	1072	Not Applicable	Not Applicable
	"New York"	"36"	"55-59 years"	"55-59"	1658	Not Applicable	Not Applicable
	"New York"	"36"	"60-64 years "	"60-64"	2017	Not Applicable	Not Applicable
	"New York"	"36"	"65-69 years"	"65-69"	2377	Not Applicable	Not Applicable
	"New York"	"36"	"70-74 years"	"70-74"	2762	Not Applicable	Not Applicable
	"New York"	"36"	"75-79 years"	"75-79"	2837	Not Applicable	Not Applicable
	"New York"	"36"	"80-84 years"	"80-84"	3189	Not Applicable	Not Applicable
	"New York"	"36"	"85-89 years"	"85-89"	3339	Not Applicable	Not Applicable
	"New York"	"36"	"90-94 years"	"90-94"	2576	Not Applicable	Not Applicable
	"New York"	"36"	"95-99 years"	"95-99"	1134	Not Applicable	Not Applicable
	"New York"	"36"	"100+ years"	"100+"	233	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	127	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	207	Not Applicable	Not Applicable
	"North Carolina"	"37"	"35-39 years"	"35-39"	291	Not Applicable	Not Applicable
	"North Carolina"	"37"	"40-44 years"	"40-44"	426	Not Applicable	Not Applicable
	"North Carolina"	"37"	"45-49 years"	"45-49"	584	Not Applicable	Not Applicable
	"North Carolina"	"37"	"50-54 years"	"50-54"	897	Not Applicable	Not Applicable
	"North Carolina"	"37"	"55-59 years"	"55-59"	1325	Not Applicable	Not Applicable
	"North Carolina"	"37"	"60-64 years "	"60-64"	1662	Not Applicable	Not Applicable
	"North Carolina"	"37"	"65-69 years"	"65-69"	1834	Not Applicable	Not Applicable
	"North Carolina"	"37"	"70-74 years"	"70-74"	2211	Not Applicable	Not Applicable
	"North Carolina"	"37"	"75-79 years"	"75-79"	2261	Not Applicable	Not Applicable
	"North Carolina"	"37"	"80-84 years"	"80-84"	2192	Not Applicable	Not Applicable
	"North Carolina"	"37"	"85-89 years"	"85-89"	1947	Not Applicable	Not Applicable
	"North Carolina"	"37"	"90-94 years"	"90-94"	1294	Not Applicable	Not Applicable
	"North Carolina"	"37"	"95-99 years"	"95-99"	496	Not Applicable	Not Applicable
	"North Carolina"	"37"	"100+ years"	"100+"	104	Not Applicable	Not Applicable
	"North Dakota"	"38"	"25-29 years"	"25-29"	18	Not Applicable	Not Applicable
	"North Dakota"	"38"	"30-34 years"	"30-34"	33	Not Applicable	Not Applicable
	"North Dakota"	"38"	"35-39 years"	"35-39"	27	Not Applicable	Not Applicable
	"North Dakota"	"38"	"40-44 years"	"40-44"	42	Not Applicable	Not Applicable
	"North Dakota"	"38"	"45-49 years"	"45-49"	41	Not Applicable	Not Applicable
	"North Dakota"	"38"	"50-54 years"	"50-54"	45	Not Applicable	Not Applicable
	"North Dakota"	"38"	"55-59 years"	"55-59"	78	Not Applicable	Not Applicable
	"North Dakota"	"38"	"60-64 years "	"60-64"	99	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-69 years"	"65-69"	120	Not Applicable	Not Applicable
	"North Dakota"	"38"	"70-74 years"	"70-74"	123	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-79 years"	"75-79"	115	Not Applicable	Not Applicable
	"North Dakota"	"38"	"80-84 years"	"80-84"	146	Not Applicable	Not Applicable
	"North Dakota"	"38"	"85-89 years"	"85-89"	154	Not Applicable	Not Applicable
	"North Dakota"	"38"	"90-94 years"	"90-94"	139	Not Applicable	Not Applicable
	"North Dakota"	"38"	"95-99 years"	"95-99"	54	Not Applicable	Not Applicable
	"Ohio"	"39"	"25-29 years"	"25-29"	130	Not Applicable	Not Applicable
	"Ohio"	"39"	"30-34 years"	"30-34"	224	Not Applicable	Not Applicable
	"Ohio"	"39"	"35-39 years"	"35-39"	311	Not Applicable	Not Applicable
	"Ohio"	"39"	"40-44 years"	"40-44"	389	Not Applicable	Not Applicable
	"Ohio"	"39"	"45-49 years"	"45-49"	636	Not Applicable	Not Applicable
	"Ohio"	"39"	"50-54 years"	"50-54"	926	Not Applicable	Not Applicable
	"Ohio"	"39"	"55-59 years"	"55-59"	1397	Not Applicable	Not Applicable
	"Ohio"	"39"	"60-64 years "	"60-64"	1876	Not Applicable	Not Applicable
	"Ohio"	"39"	"65-69 years"	"65-69"	2139	Not Applicable	Not Applicable
	"Ohio"	"39"	"70-74 years"	"70-74"	2451	Not Applicable	Not Applicable
	"Ohio"	"39"	"75-79 years"	"75-79"	2388	Not Applicable	Not Applicable
	"Ohio"	"39"	"80-84 years"	"80-84"	2477	Not Applicable	Not Applicable
	"Ohio"	"39"	"85-89 years"	"85-89"	2385	Not Applicable	Not Applicable
	"Ohio"	"39"	"90-94 years"	"90-94"	1726	Not Applicable	Not Applicable
	"Ohio"	"39"	"95-99 years"	"95-99"	718	Not Applicable	Not Applicable
	"Ohio"	"39"	"100+ years"	"100+"	131	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"25-29 years"	"25-29"	59	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"30-34 years"	"30-34"	97	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"35-39 years"	"35-39"	155	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"40-44 years"	"40-44"	171	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"45-49 years"	"45-49"	217	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"50-54 years"	"50-54"	354	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"55-59 years"	"55-59"	496	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"60-64 years "	"60-64"	574	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"65-69 years"	"65-69"	695	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"70-74 years"	"70-74"	732	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"75-79 years"	"75-79"	709	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"80-84 years"	"80-84"	737	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"85-89 years"	"85-89"	656	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"90-94 years"	"90-94"	380	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"95-99 years"	"95-99"	173	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"100+ years"	"100+"	41	Not Applicable	Not Applicable
	"Oregon"	"41"	"25-29 years"	"25-29"	34	Not Applicable	Not Applicable
	"Oregon"	"41"	"30-34 years"	"30-34"	82	Not Applicable	Not Applicable
	"Oregon"	"41"	"35-39 years"	"35-39"	97	Not Applicable	Not Applicable
	"Oregon"	"41"	"40-44 years"	"40-44"	113	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	227	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	353	Not Applicable	Not Applicable
	"Oregon"	"41"	"55-59 years"	"55-59"	511	Not Applicable	Not Applicable
	"Oregon"	"41"	"60-64 years "	"60-64"	622	Not Applicable	Not Applicable
	"Oregon"	"41"	"65-69 years"	"65-69"	760	Not Applicable	Not Applicable
	"Oregon"	"41"	"70-74 years"	"70-74"	779	Not Applicable	Not Applicable
	"Oregon"	"41"	"75-79 years"	"75-79"	743	Not Applicable	Not Applicable
	"Oregon"	"41"	"80-84 years"	"80-84"	801	Not Applicable	Not Applicable
	"Oregon"	"41"	"85-89 years"	"85-89"	715	Not Applicable	Not Applicable
	"Oregon"	"41"	"90-94 years"	"90-94"	560	Not Applicable	Not Applicable
	"Oregon"	"41"	"95-99 years"	"95-99"	234	Not Applicable	Not Applicable
	"Oregon"	"41"	"100+ years"	"100+"	52	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"25-29 years"	"25-29"	114	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"30-34 years"	"30-34"	159	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"35-39 years"	"35-39"	245	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"40-44 years"	"40-44"	335	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"45-49 years"	"45-49"	475	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"50-54 years"	"50-54"	885	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"55-59 years"	"55-59"	1335	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"60-64 years "	"60-64"	1835	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"65-69 years"	"65-69"	2152	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"70-74 years"	"70-74"	2579	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"75-79 years"	"75-79"	2761	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"80-84 years"	"80-84"	2976	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"85-89 years"	"85-89"	2986	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"90-94 years"	"90-94"	2453	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"95-99 years"	"95-99"	983	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"100+ years"	"100+"	195	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"30-34 years"	"30-34"	16	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"35-39 years"	"35-39"	34	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"40-44 years"	"40-44"	38	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"45-49 years"	"45-49"	33	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"50-54 years"	"50-54"	68	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"55-59 years"	"55-59"	123	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"60-64 years "	"60-64"	137	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"65-69 years"	"65-69"	145	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"70-74 years"	"70-74"	184	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"75-79 years"	"75-79"	210	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"80-84 years"	"80-84"	193	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"85-89 years"	"85-89"	209	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"90-94 years"	"90-94"	168	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"95-99 years"	"95-99"	87	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"100+ years"	"100+"	18	Not Applicable	Not Applicable
	"South Carolina"	"45"	"25-29 years"	"25-29"	62	Not Applicable	Not Applicable
	"South Carolina"	"45"	"30-34 years"	"30-34"	107	Not Applicable	Not Applicable
	"South Carolina"	"45"	"35-39 years"	"35-39"	157	Not Applicable	Not Applicable
	"South Carolina"	"45"	"40-44 years"	"40-44"	263	Not Applicable	Not Applicable
	"South Carolina"	"45"	"45-49 years"	"45-49"	347	Not Applicable	Not Applicable
	"South Carolina"	"45"	"50-54 years"	"50-54"	511	Not Applicable	Not Applicable
	"South Carolina"	"45"	"55-59 years"	"55-59"	776	Not Applicable	Not Applicable
	"South Carolina"	"45"	"60-64 years "	"60-64"	1032	Not Applicable	Not Applicable
	"South Carolina"	"45"	"65-69 years"	"65-69"	1146	Not Applicable	Not Applicable
	"South Carolina"	"45"	"70-74 years"	"70-74"	1360	Not Applicable	Not Applicable
	"South Carolina"	"45"	"75-79 years"	"75-79"	1238	Not Applicable	Not Applicable
	"South Carolina"	"45"	"80-84 years"	"80-84"	1123	Not Applicable	Not Applicable
	"South Carolina"	"45"	"85-89 years"	"85-89"	993	Not Applicable	Not Applicable
	"South Carolina"	"45"	"90-94 years"	"90-94"	643	Not Applicable	Not Applicable
	"South Carolina"	"45"	"95-99 years"	"95-99"	291	Not Applicable	Not Applicable
	"South Carolina"	"45"	"100+ years"	"100+"	47	Not Applicable	Not Applicable
	"South Dakota"	"46"	"25-29 years"	"25-29"	17	Not Applicable	Not Applicable
	"South Dakota"	"46"	"30-34 years"	"30-34"	33	Not Applicable	Not Applicable
	"South Dakota"	"46"	"35-39 years"	"35-39"	41	Not Applicable	Not Applicable
	"South Dakota"	"46"	"40-44 years"	"40-44"	47	Not Applicable	Not Applicable
	"South Dakota"	"46"	"45-49 years"	"45-49"	50	Not Applicable	Not Applicable
	"South Dakota"	"46"	"50-54 years"	"50-54"	76	Not Applicable	Not Applicable
