"Notes"	"Residence State"	"Residence State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Maine"	"23"	"55-59 years"	"55-59"	725	Not Applicable	Not Applicable
	"Maine"	"23"	"60-64 years "	"60-64"	1095	Not Applicable	Not Applicable
	"Maine"	"23"	"65-69 years"	"65-69"	1299	Not Applicable	Not Applicable
	"Maine"	"23"	"70-74 years"	"70-74"	1636	Not Applicable	Not Applicable
	"Maine"	"23"	"75-79 years"	"75-79"	1788	Not Applicable	Not Applicable
	"Maine"	"23"	"80-84 years"	"80-84"	2112	Not Applicable	Not Applicable
	"Maine"	"23"	"85-89 years"	"85-89"	2211	Not Applicable	Not Applicable
	"Maine"	"23"	"90-94 years"	"90-94"	1828	Not Applicable	Not Applicable
	"Maine"	"23"	"95-99 years"	"95-99"	800	Not Applicable	Not Applicable
	"Maine"	"23"	"100+ years"	"100+"	148	Not Applicable	Not Applicable
"Total"	"Maine"	"23"			14994	Not Applicable	Not Applicable
	"Maryland"	"24"	"25-29 years"	"25-29"	581	Not Applicable	Not Applicable
	"Maryland"	"24"	"30-34 years"	"30-34"	788	Not Applicable	Not Applicable
	"Maryland"	"24"	"35-39 years"	"35-39"	847	Not Applicable	Not Applicable
	"Maryland"	"24"	"40-44 years"	"40-44"	857	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	1192	Not Applicable	Not Applicable
	"Maryland"	"24"	"50-54 years"	"50-54"	1869	Not Applicable	Not Applicable
	"Maryland"	"24"	"55-59 years"	"55-59"	3060	Not Applicable	Not Applicable
	"Maryland"	"24"	"60-64 years "	"60-64"	3844	Not Applicable	Not Applicable
	"Maryland"	"24"	"65-69 years"	"65-69"	4547	Not Applicable	Not Applicable
	"Maryland"	"24"	"70-74 years"	"70-74"	5179	Not Applicable	Not Applicable
	"Maryland"	"24"	"75-79 years"	"75-79"	5815	Not Applicable	Not Applicable
	"Maryland"	"24"	"80-84 years"	"80-84"	5967	Not Applicable	Not Applicable
	"Maryland"	"24"	"85-89 years"	"85-89"	6529	Not Applicable	Not Applicable
	"Maryland"	"24"	"90-94 years"	"90-94"	5579	Not Applicable	Not Applicable
	"Maryland"	"24"	"95-99 years"	"95-99"	2614	Not Applicable	Not Applicable
	"Maryland"	"24"	"100+ years"	"100+"	562	Not Applicable	Not Applicable
"Total"	"Maryland"	"24"			49830	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"25-29 years"	"25-29"	516	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"30-34 years"	"30-34"	667	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"35-39 years"	"35-39"	708	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"40-44 years"	"40-44"	777	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"45-49 years"	"45-49"	1074	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"50-54 years"	"50-54"	1738	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"55-59 years"	"55-59"	2722	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"60-64 years "	"60-64"	3748	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"65-69 years"	"65-69"	4528	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"70-74 years"	"70-74"	5541	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"75-79 years"	"75-79"	6315	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"80-84 years"	"80-84"	7313	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"85-89 years"	"85-89"	8851	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"90-94 years"	"90-94"	8353	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"95-99 years"	"95-99"	4143	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"100+ years"	"100+"	888	Not Applicable	Not Applicable
"Total"	"Massachusetts"	"25"			57882	Not Applicable	Not Applicable
	"Michigan"	"26"	"25-29 years"	"25-29"	909	Not Applicable	Not Applicable
	"Michigan"	"26"	"30-34 years"	"30-34"	1055	Not Applicable	Not Applicable
	"Michigan"	"26"	"35-39 years"	"35-39"	1134	Not Applicable	Not Applicable
	"Michigan"	"26"	"40-44 years"	"40-44"	1405	Not Applicable	Not Applicable
	"Michigan"	"26"	"45-49 years"	"45-49"	2007	Not Applicable	Not Applicable
	"Michigan"	"26"	"50-54 years"	"50-54"	3215	Not Applicable	Not Applicable
	"Michigan"	"26"	"55-59 years"	"55-59"	5463	Not Applicable	Not Applicable
	"Michigan"	"26"	"60-64 years "	"60-64"	7673	Not Applicable	Not Applicable
	"Michigan"	"26"	"65-69 years"	"65-69"	9360	Not Applicable	Not Applicable
	"Michigan"	"26"	"70-74 years"	"70-74"	10581	Not Applicable	Not Applicable
	"Michigan"	"26"	"75-79 years"	"75-79"	11578	Not Applicable	Not Applicable
	"Michigan"	"26"	"80-84 years"	"80-84"	12415	Not Applicable	Not Applicable
	"Michigan"	"26"	"85-89 years"	"85-89"	13568	Not Applicable	Not Applicable
	"Michigan"	"26"	"90-94 years"	"90-94"	11649	Not Applicable	Not Applicable
	"Michigan"	"26"	"95-99 years"	"95-99"	5062	Not Applicable	Not Applicable
	"Michigan"	"26"	"100+ years"	"100+"	1041	Not Applicable	Not Applicable
"Total"	"Michigan"	"26"			98115	Not Applicable	Not Applicable
	"Minnesota"	"27"	"25-29 years"	"25-29"	368	Not Applicable	Not Applicable
	"Minnesota"	"27"	"30-34 years"	"30-34"	414	Not Applicable	Not Applicable
	"Minnesota"	"27"	"35-39 years"	"35-39"	490	Not Applicable	Not Applicable
	"Minnesota"	"27"	"40-44 years"	"40-44"	588	Not Applicable	Not Applicable
	"Minnesota"	"27"	"45-49 years"	"45-49"	790	Not Applicable	Not Applicable
	"Minnesota"	"27"	"50-54 years"	"50-54"	1231	Not Applicable	Not Applicable
	"Minnesota"	"27"	"55-59 years"	"55-59"	2112	Not Applicable	Not Applicable
	"Minnesota"	"27"	"60-64 years "	"60-64"	2986	Not Applicable	Not Applicable
	"Minnesota"	"27"	"65-69 years"	"65-69"	3727	Not Applicable	Not Applicable
	"Minnesota"	"27"	"70-74 years"	"70-74"	4340	Not Applicable	Not Applicable
	"Minnesota"	"27"	"75-79 years"	"75-79"	5053	Not Applicable	Not Applicable
	"Minnesota"	"27"	"80-84 years"	"80-84"	5943	Not Applicable	Not Applicable
	"Minnesota"	"27"	"85-89 years"	"85-89"	6917	Not Applicable	Not Applicable
	"Minnesota"	"27"	"90-94 years"	"90-94"	6256	Not Applicable	Not Applicable
	"Minnesota"	"27"	"95-99 years"	"95-99"	3031	Not Applicable	Not Applicable
	"Minnesota"	"27"	"100+ years"	"100+"	712	Not Applicable	Not Applicable
"Total"	"Minnesota"	"27"			44958	Not Applicable	Not Applicable
	"Mississippi"	"28"	"25-29 years"	"25-29"	351	Not Applicable	Not Applicable
	"Mississippi"	"28"	"30-34 years"	"30-34"	404	Not Applicable	Not Applicable
	"Mississippi"	"28"	"35-39 years"	"35-39"	539	Not Applicable	Not Applicable
	"Mississippi"	"28"	"40-44 years"	"40-44"	681	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	908	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	1267	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	2163	Not Applicable	Not Applicable
	"Mississippi"	"28"	"60-64 years "	"60-64"	3041	Not Applicable	Not Applicable
	"Mississippi"	"28"	"65-69 years"	"65-69"	3406	Not Applicable	Not Applicable
	"Mississippi"	"28"	"70-74 years"	"70-74"	3792	Not Applicable	Not Applicable
	"Mississippi"	"28"	"75-79 years"	"75-79"	3928	Not Applicable	Not Applicable
	"Mississippi"	"28"	"80-84 years"	"80-84"	4082	Not Applicable	Not Applicable
	"Mississippi"	"28"	"85-89 years"	"85-89"	3632	Not Applicable	Not Applicable
	"Mississippi"	"28"	"90-94 years"	"90-94"	2643	Not Applicable	Not Applicable
	"Mississippi"	"28"	"95-99 years"	"95-99"	1037	Not Applicable	Not Applicable
	"Mississippi"	"28"	"100+ years"	"100+"	241	Not Applicable	Not Applicable
"Total"	"Mississippi"	"28"			32115	Not Applicable	Not Applicable
	"Missouri"	"29"	"25-29 years"	"25-29"	618	Not Applicable	Not Applicable
	"Missouri"	"29"	"30-34 years"	"30-34"	758	Not Applicable	Not Applicable
	"Missouri"	"29"	"35-39 years"	"35-39"	919	Not Applicable	Not Applicable
	"Missouri"	"29"	"40-44 years"	"40-44"	1023	Not Applicable	Not Applicable
	"Missouri"	"29"	"45-49 years"	"45-49"	1366	Not Applicable	Not Applicable
	"Missouri"	"29"	"50-54 years"	"50-54"	2098	Not Applicable	Not Applicable
	"Missouri"	"29"	"55-59 years"	"55-59"	3731	Not Applicable	Not Applicable
	"Missouri"	"29"	"60-64 years "	"60-64"	4925	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-69 years"	"65-69"	5786	Not Applicable	Not Applicable
	"Missouri"	"29"	"70-74 years"	"70-74"	6824	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-79 years"	"75-79"	7338	Not Applicable	Not Applicable
	"Missouri"	"29"	"80-84 years"	"80-84"	7932	Not Applicable	Not Applicable
	"Missouri"	"29"	"85-89 years"	"85-89"	8103	Not Applicable	Not Applicable
	"Missouri"	"29"	"90-94 years"	"90-94"	6483	Not Applicable	Not Applicable
	"Missouri"	"29"	"95-99 years"	"95-99"	2949	Not Applicable	Not Applicable
	"Missouri"	"29"	"100+ years"	"100+"	583	Not Applicable	Not Applicable
"Total"	"Missouri"	"29"			61436	Not Applicable	Not Applicable
	"Montana"	"30"	"25-29 years"	"25-29"	72	Not Applicable	Not Applicable
	"Montana"	"30"	"30-34 years"	"30-34"	114	Not Applicable	Not Applicable
	"Montana"	"30"	"35-39 years"	"35-39"	114	Not Applicable	Not Applicable
	"Montana"	"30"	"40-44 years"	"40-44"	171	Not Applicable	Not Applicable
	"Montana"	"30"	"45-49 years"	"45-49"	177	Not Applicable	Not Applicable
	"Montana"	"30"	"50-54 years"	"50-54"	321	Not Applicable	Not Applicable
	"Montana"	"30"	"55-59 years"	"55-59"	457	Not Applicable	Not Applicable
	"Montana"	"30"	"60-64 years "	"60-64"	773	Not Applicable	Not Applicable
	"Montana"	"30"	"65-69 years"	"65-69"	924	Not Applicable	Not Applicable
	"Montana"	"30"	"70-74 years"	"70-74"	1154	Not Applicable	Not Applicable
	"Montana"	"30"	"75-79 years"	"75-79"	1271	Not Applicable	Not Applicable
	"Montana"	"30"	"80-84 years"	"80-84"	1372	Not Applicable	Not Applicable
	"Montana"	"30"	"85-89 years"	"85-89"	1435	Not Applicable	Not Applicable
	"Montana"	"30"	"90-94 years"	"90-94"	1184	Not Applicable	Not Applicable
	"Montana"	"30"	"95-99 years"	"95-99"	526	Not Applicable	Not Applicable
	"Montana"	"30"	"100+ years"	"100+"	117	Not Applicable	Not Applicable
"Total"	"Montana"	"30"			10182	Not Applicable	Not Applicable
	"Nebraska"	"31"	"25-29 years"	"25-29"	115	Not Applicable	Not Applicable
	"Nebraska"	"31"	"30-34 years"	"30-34"	145	Not Applicable	Not Applicable
	"Nebraska"	"31"	"35-39 years"	"35-39"	187	Not Applicable	Not Applicable
	"Nebraska"	"31"	"40-44 years"	"40-44"	175	Not Applicable	Not Applicable
	"Nebraska"	"31"	"45-49 years"	"45-49"	335	Not Applicable	Not Applicable
	"Nebraska"	"31"	"50-54 years"	"50-54"	474	Not Applicable	Not Applicable
	"Nebraska"	"31"	"55-59 years"	"55-59"	847	Not Applicable	Not Applicable
	"Nebraska"	"31"	"60-64 years "	"60-64"	1110	Not Applicable	Not Applicable
	"Nebraska"	"31"	"65-69 years"	"65-69"	1398	Not Applicable	Not Applicable
	"Nebraska"	"31"	"70-74 years"	"70-74"	1647	Not Applicable	Not Applicable
	"Nebraska"	"31"	"75-79 years"	"75-79"	1877	Not Applicable	Not Applicable
	"Nebraska"	"31"	"80-84 years"	"80-84"	2210	Not Applicable	Not Applicable
	"Nebraska"	"31"	"85-89 years"	"85-89"	2524	Not Applicable	Not Applicable
	"Nebraska"	"31"	"90-94 years"	"90-94"	2225	Not Applicable	Not Applicable
	"Nebraska"	"31"	"95-99 years"	"95-99"	1053	Not Applicable	Not Applicable
	"Nebraska"	"31"	"100+ years"	"100+"	224	Not Applicable	Not Applicable
"Total"	"Nebraska"	"31"			16546	Not Applicable	Not Applicable
	"Nevada"	"32"	"25-29 years"	"25-29"	244	Not Applicable	Not Applicable
	"Nevada"	"32"	"30-34 years"	"30-34"	284	Not Applicable	Not Applicable
	"Nevada"	"32"	"35-39 years"	"35-39"	335	Not Applicable	Not Applicable
	"Nevada"	"32"	"40-44 years"	"40-44"	436	Not Applicable	Not Applicable
	"Nevada"	"32"	"45-49 years"	"45-49"	697	Not Applicable	Not Applicable
	"Nevada"	"32"	"50-54 years"	"50-54"	940	Not Applicable	Not Applicable
	"Nevada"	"32"	"55-59 years"	"55-59"	1528	Not Applicable	Not Applicable
	"Nevada"	"32"	"60-64 years "	"60-64"	2120	Not Applicable	Not Applicable
	"Nevada"	"32"	"65-69 years"	"65-69"	2581	Not Applicable	Not Applicable
	"Nevada"	"32"	"70-74 years"	"70-74"	3320	Not Applicable	Not Applicable
	"Nevada"	"32"	"75-79 years"	"75-79"	3428	Not Applicable	Not Applicable
	"Nevada"	"32"	"80-84 years"	"80-84"	3246	Not Applicable	Not Applicable
	"Nevada"	"32"	"85-89 years"	"85-89"	2926	Not Applicable	Not Applicable
	"Nevada"	"32"	"90-94 years"	"90-94"	2107	Not Applicable	Not Applicable
	"Nevada"	"32"	"95-99 years"	"95-99"	845	Not Applicable	Not Applicable
	"Nevada"	"32"	"100+ years"	"100+"	151	Not Applicable	Not Applicable
"Total"	"Nevada"	"32"			25188	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"25-29 years"	"25-29"	112	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"30-34 years"	"30-34"	144	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"35-39 years"	"35-39"	174	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"40-44 years"	"40-44"	151	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"45-49 years"	"45-49"	223	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"50-54 years"	"50-54"	408	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"55-59 years"	"55-59"	672	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"60-64 years "	"60-64"	888	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"65-69 years"	"65-69"	1049	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"70-74 years"	"70-74"	1337	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"75-79 years"	"75-79"	1485	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"80-84 years"	"80-84"	1623	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"85-89 years"	"85-89"	1797	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"90-94 years"	"90-94"	1551	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"95-99 years"	"95-99"	741	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"100+ years"	"100+"	145	Not Applicable	Not Applicable
"Total"	"New Hampshire"	"33"			12500	Not Applicable	Not Applicable
	"New Jersey"	"34"	"25-29 years"	"25-29"	691	Not Applicable	Not Applicable
	"New Jersey"	"34"	"30-34 years"	"30-34"	837	Not Applicable	Not Applicable
	"New Jersey"	"34"	"35-39 years"	"35-39"	955	Not Applicable	Not Applicable
	"New Jersey"	"34"	"40-44 years"	"40-44"	1043	Not Applicable	Not Applicable
	"New Jersey"	"34"	"45-49 years"	"45-49"	1567	Not Applicable	Not Applicable
	"New Jersey"	"34"	"50-54 years"	"50-54"	2400	Not Applicable	Not Applicable
	"New Jersey"	"34"	"55-59 years"	"55-59"	3809	Not Applicable	Not Applicable
	"New Jersey"	"34"	"60-64 years "	"60-64"	4850	Not Applicable	Not Applicable
	"New Jersey"	"34"	"65-69 years"	"65-69"	5859	Not Applicable	Not Applicable
	"New Jersey"	"34"	"70-74 years"	"70-74"	7203	Not Applicable	Not Applicable
	"New Jersey"	"34"	"75-79 years"	"75-79"	8287	Not Applicable	Not Applicable
	"New Jersey"	"34"	"80-84 years"	"80-84"	9400	Not Applicable	Not Applicable
	"New Jersey"	"34"	"85-89 years"	"85-89"	11088	Not Applicable	Not Applicable
	"New Jersey"	"34"	"90-94 years"	"90-94"	9893	Not Applicable	Not Applicable
	"New Jersey"	"34"	"95-99 years"	"95-99"	5037	Not Applicable	Not Applicable
	"New Jersey"	"34"	"100+ years"	"100+"	1026	Not Applicable	Not Applicable
"Total"	"New Jersey"	"34"			73945	Not Applicable	Not Applicable
	"New Mexico"	"35"	"25-29 years"	"25-29"	299	Not Applicable	Not Applicable
	"New Mexico"	"35"	"30-34 years"	"30-34"	350	Not Applicable	Not Applicable
	"New Mexico"	"35"	"35-39 years"	"35-39"	444	Not Applicable	Not Applicable
	"New Mexico"	"35"	"40-44 years"	"40-44"	443	Not Applicable	Not Applicable
	"New Mexico"	"35"	"45-49 years"	"45-49"	562	Not Applicable	Not Applicable
	"New Mexico"	"35"	"50-54 years"	"50-54"	729	Not Applicable	Not Applicable
	"New Mexico"	"35"	"55-59 years"	"55-59"	1114	Not Applicable	Not Applicable
	"New Mexico"	"35"	"60-64 years "	"60-64"	1544	Not Applicable	Not Applicable
	"New Mexico"	"35"	"65-69 years"	"65-69"	1758	Not Applicable	Not Applicable
	"New Mexico"	"35"	"70-74 years"	"70-74"	2070	Not Applicable	Not Applicable
	"New Mexico"	"35"	"75-79 years"	"75-79"	2165	Not Applicable	Not Applicable
	"New Mexico"	"35"	"80-84 years"	"80-84"	2342	Not Applicable	Not Applicable
	"New Mexico"	"35"	"85-89 years"	"85-89"	2413	Not Applicable	Not Applicable
	"New Mexico"	"35"	"90-94 years"	"90-94"	1826	Not Applicable	Not Applicable
	"New Mexico"	"35"	"95-99 years"	"95-99"	845	Not Applicable	Not Applicable
	"New Mexico"	"35"	"100+ years"	"100+"	166	Not Applicable	Not Applicable
"Total"	"New Mexico"	"35"			19070	Not Applicable	Not Applicable
	"New York"	"36"	"25-29 years"	"25-29"	1271	Not Applicable	Not Applicable
	"New York"	"36"	"30-34 years"	"30-34"	1519	Not Applicable	Not Applicable
	"New York"	"36"	"35-39 years"	"35-39"	1752	Not Applicable	Not Applicable
	"New York"	"36"	"40-44 years"	"40-44"	2065	Not Applicable	Not Applicable
	"New York"	"36"	"45-49 years"	"45-49"	2928	Not Applicable	Not Applicable
	"New York"	"36"	"50-54 years"	"50-54"	4993	Not Applicable	Not Applicable
	"New York"	"36"	"55-59 years"	"55-59"	7789	Not Applicable	Not Applicable
	"New York"	"36"	"60-64 years "	"60-64"	10809	Not Applicable	Not Applicable
	"New York"	"36"	"65-69 years"	"65-69"	13106	Not Applicable	Not Applicable
	"New York"	"36"	"70-74 years"	"70-74"	15521	Not Applicable	Not Applicable
	"New York"	"36"	"75-79 years"	"75-79"	17302	Not Applicable	Not Applicable
	"New York"	"36"	"80-84 years"	"80-84"	19725	Not Applicable	Not Applicable
	"New York"	"36"	"85-89 years"	"85-89"	22818	Not Applicable	Not Applicable
	"New York"	"36"	"90-94 years"	"90-94"	20354	Not Applicable	Not Applicable
	"New York"	"36"	"95-99 years"	"95-99"	10096	Not Applicable	Not Applicable
	"New York"	"36"	"100+ years"	"100+"	2369	Not Applicable	Not Applicable
"Total"	"New York"	"36"			154417	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	1015	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	1151	Not Applicable	Not Applicable
	"North Carolina"	"37"	"35-39 years"	"35-39"	1336	Not Applicable	Not Applicable
	"North Carolina"	"37"	"40-44 years"	"40-44"	1518	Not Applicable	Not Applicable
	"North Carolina"	"37"	"45-49 years"	"45-49"	2278	Not Applicable	Not Applicable
	"North Carolina"	"37"	"50-54 years"	"50-54"	3457	Not Applicable	Not Applicable
	"North Carolina"	"37"	"55-59 years"	"55-59"	5632	Not Applicable	Not Applicable
	"North Carolina"	"37"	"60-64 years "	"60-64"	7528	Not Applicable	Not Applicable
	"North Carolina"	"37"	"65-69 years"	"65-69"	8885	Not Applicable	Not Applicable
	"North Carolina"	"37"	"70-74 years"	"70-74"	10883	Not Applicable	Not Applicable
	"North Carolina"	"37"	"75-79 years"	"75-79"	11762	Not Applicable	Not Applicable
	"North Carolina"	"37"	"80-84 years"	"80-84"	12069	Not Applicable	Not Applicable
	"North Carolina"	"37"	"85-89 years"	"85-89"	12181	Not Applicable	Not Applicable
	"North Carolina"	"37"	"90-94 years"	"90-94"	9543	Not Applicable	Not Applicable
	"North Carolina"	"37"	"95-99 years"	"95-99"	4019	Not Applicable	Not Applicable
	"North Carolina"	"37"	"100+ years"	"100+"	765	Not Applicable	Not Applicable
"Total"	"North Carolina"	"37"			94022	Not Applicable	Not Applicable
	"North Dakota"	"38"	"25-29 years"	"25-29"	65	Not Applicable	Not Applicable
	"North Dakota"	"38"	"30-34 years"	"30-34"	91	Not Applicable	Not Applicable
	"North Dakota"	"38"	"35-39 years"	"35-39"	103	Not Applicable	Not Applicable
	"North Dakota"	"38"	"40-44 years"	"40-44"	104	Not Applicable	Not Applicable
	"North Dakota"	"38"	"45-49 years"	"45-49"	127	Not Applicable	Not Applicable
	"North Dakota"	"38"	"50-54 years"	"50-54"	176	Not Applicable	Not Applicable
	"North Dakota"	"38"	"55-59 years"	"55-59"	348	Not Applicable	Not Applicable
	"North Dakota"	"38"	"60-64 years "	"60-64"	447	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-69 years"	"65-69"	575	Not Applicable	Not Applicable
	"North Dakota"	"38"	"70-74 years"	"70-74"	607	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-79 years"	"75-79"	678	Not Applicable	Not Applicable
	"North Dakota"	"38"	"80-84 years"	"80-84"	838	Not Applicable	Not Applicable
	"North Dakota"	"38"	"85-89 years"	"85-89"	1010	Not Applicable	Not Applicable
	"North Dakota"	"38"	"90-94 years"	"90-94"	946	Not Applicable	Not Applicable
	"North Dakota"	"38"	"95-99 years"	"95-99"	450	Not Applicable	Not Applicable
	"North Dakota"	"38"	"100+ years"	"100+"	113	Not Applicable	Not Applicable
"Total"	"North Dakota"	"38"			6678	Not Applicable	Not Applicable
	"Ohio"	"39"	"25-29 years"	"25-29"	1259	Not Applicable	Not Applicable
	"Ohio"	"39"	"30-34 years"	"30-34"	1435	Not Applicable	Not Applicable
	"Ohio"	"39"	"35-39 years"	"35-39"	1728	Not Applicable	Not Applicable
	"Ohio"	"39"	"40-44 years"	"40-44"	1943	Not Applicable	Not Applicable
	"Ohio"	"39"	"45-49 years"	"45-49"	2653	Not Applicable	Not Applicable
	"Ohio"	"39"	"50-54 years"	"50-54"	4042	Not Applicable	Not Applicable
	"Ohio"	"39"	"55-59 years"	"55-59"	6900	Not Applicable	Not Applicable
	"Ohio"	"39"	"60-64 years "	"60-64"	9691	Not Applicable	Not Applicable
	"Ohio"	"39"	"65-69 years"	"65-69"	11347	Not Applicable	Not Applicable
	"Ohio"	"39"	"70-74 years"	"70-74"	13172	Not Applicable	Not Applicable
	"Ohio"	"39"	"75-79 years"	"75-79"	14463	Not Applicable	Not Applicable
	"Ohio"	"39"	"80-84 years"	"80-84"	15677	Not Applicable	Not Applicable
	"Ohio"	"39"	"85-89 years"	"85-89"	16420	Not Applicable	Not Applicable
	"Ohio"	"39"	"90-94 years"	"90-94"	13734	Not Applicable	Not Applicable
	"Ohio"	"39"	"95-99 years"	"95-99"	6166	Not Applicable	Not Applicable
	"Ohio"	"39"	"100+ years"	"100+"	1187	Not Applicable	Not Applicable
"Total"	"Ohio"	"39"			121817	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"25-29 years"	"25-29"	345	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"30-34 years"	"30-34"	437	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"35-39 years"	"35-39"	593	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"40-44 years"	"40-44"	741	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"45-49 years"	"45-49"	1006	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"50-54 years"	"50-54"	1496	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"55-59 years"	"55-59"	2616	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"60-64 years "	"60-64"	3525	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"65-69 years"	"65-69"	4144	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"70-74 years"	"70-74"	4694	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"75-79 years"	"75-79"	4971	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"80-84 years"	"80-84"	5282	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"85-89 years"	"85-89"	4961	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"90-94 years"	"90-94"	3584	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"95-99 years"	"95-99"	1534	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"100+ years"	"100+"	276	Not Applicable	Not Applicable
"Total"	"Oklahoma"	"40"			40205	Not Applicable	Not Applicable
	"Oregon"	"41"	"25-29 years"	"25-29"	265	Not Applicable	Not Applicable
	"Oregon"	"41"	"30-34 years"	"30-34"	343	Not Applicable	Not Applicable
	"Oregon"	"41"	"35-39 years"	"35-39"	412	Not Applicable	Not Applicable
	"Oregon"	"41"	"40-44 years"	"40-44"	507	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	705	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	1046	Not Applicable	Not Applicable
	"Oregon"	"41"	"55-59 years"	"55-59"	1813	Not Applicable	Not Applicable
	"Oregon"	"41"	"60-64 years "	"60-64"	2745	Not Applicable	Not Applicable
	"Oregon"	"41"	"65-69 years"	"65-69"	3459	Not Applicable	Not Applicable
	"Oregon"	"41"	"70-74 years"	"70-74"	4277	Not Applicable	Not Applicable
	"Oregon"	"41"	"75-79 years"	"75-79"	4582	Not Applicable	Not Applicable
	"Oregon"	"41"	"80-84 years"	"80-84"	4721	Not Applicable	Not Applicable
	"Oregon"	"41"	"85-89 years"	"85-89"	5060	Not Applicable	Not Applicable
	"Oregon"	"41"	"90-94 years"	"90-94"	4392	Not Applicable	Not Applicable
	"Oregon"	"41"	"95-99 years"	"95-99"	2196	Not Applicable	Not Applicable
	"Oregon"	"41"	"100+ years"	"100+"	445	Not Applicable	Not Applicable
"Total"	"Oregon"	"41"			36968	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"25-29 years"	"25-29"	1183	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"30-34 years"	"30-34"	1482	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"35-39 years"	"35-39"	1648	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"40-44 years"	"40-44"	1730	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"45-49 years"	"45-49"	2563	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"50-54 years"	"50-54"	4014	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"55-59 years"	"55-59"	6618	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"60-64 years "	"60-64"	9387	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"65-69 years"	"65-69"	10873	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"70-74 years"	"70-74"	13390	Not Applicable	Not Applicable
