"Notes"	"Residence State"	"Residence State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Maryland"	"24"	"65-69 years"	"65-69"	267	Not Applicable	Not Applicable
	"Maryland"	"24"	"70-74 years"	"70-74"	197	Not Applicable	Not Applicable
	"Maryland"	"24"	"75-79 years"	"75-79"	198	Not Applicable	Not Applicable
	"Maryland"	"24"	"80-84 years"	"80-84"	202	Not Applicable	Not Applicable
	"Maryland"	"24"	"85-89 years"	"85-89"	211	Not Applicable	Not Applicable
	"Maryland"	"24"	"90-94 years"	"90-94"	180	Not Applicable	Not Applicable
	"Maryland"	"24"	"95-99 years"	"95-99"	95	Not Applicable	Not Applicable
	"Maryland"	"24"	"100+ years"	"100+"	15	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"25-29 years"	"25-29"	390	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"30-34 years"	"30-34"	452	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"35-39 years"	"35-39"	417	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"40-44 years"	"40-44"	350	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"45-49 years"	"45-49"	332	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"50-54 years"	"50-54"	400	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"55-59 years"	"55-59"	417	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"60-64 years "	"60-64"	318	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"65-69 years"	"65-69"	227	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"70-74 years"	"70-74"	202	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"75-79 years"	"75-79"	208	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"80-84 years"	"80-84"	242	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"85-89 years"	"85-89"	288	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"90-94 years"	"90-94"	273	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"95-99 years"	"95-99"	144	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"100+ years"	"100+"	25	Not Applicable	Not Applicable
	"Michigan"	"26"	"25-29 years"	"25-29"	653	Not Applicable	Not Applicable
	"Michigan"	"26"	"30-34 years"	"30-34"	636	Not Applicable	Not Applicable
	"Michigan"	"26"	"35-39 years"	"35-39"	589	Not Applicable	Not Applicable
	"Michigan"	"26"	"40-44 years"	"40-44"	509	Not Applicable	Not Applicable
	"Michigan"	"26"	"45-49 years"	"45-49"	548	Not Applicable	Not Applicable
	"Michigan"	"26"	"50-54 years"	"50-54"	563	Not Applicable	Not Applicable
	"Michigan"	"26"	"55-59 years"	"55-59"	645	Not Applicable	Not Applicable
	"Michigan"	"26"	"60-64 years "	"60-64"	590	Not Applicable	Not Applicable
	"Michigan"	"26"	"65-69 years"	"65-69"	437	Not Applicable	Not Applicable
	"Michigan"	"26"	"70-74 years"	"70-74"	378	Not Applicable	Not Applicable
	"Michigan"	"26"	"75-79 years"	"75-79"	412	Not Applicable	Not Applicable
	"Michigan"	"26"	"80-84 years"	"80-84"	397	Not Applicable	Not Applicable
	"Michigan"	"26"	"85-89 years"	"85-89"	402	Not Applicable	Not Applicable
	"Michigan"	"26"	"90-94 years"	"90-94"	325	Not Applicable	Not Applicable
	"Michigan"	"26"	"95-99 years"	"95-99"	150	Not Applicable	Not Applicable
	"Michigan"	"26"	"100+ years"	"100+"	19	Not Applicable	Not Applicable
	"Minnesota"	"27"	"25-29 years"	"25-29"	252	Not Applicable	Not Applicable
	"Minnesota"	"27"	"30-34 years"	"30-34"	235	Not Applicable	Not Applicable
	"Minnesota"	"27"	"35-39 years"	"35-39"	219	Not Applicable	Not Applicable
	"Minnesota"	"27"	"40-44 years"	"40-44"	230	Not Applicable	Not Applicable
	"Minnesota"	"27"	"45-49 years"	"45-49"	184	Not Applicable	Not Applicable
	"Minnesota"	"27"	"50-54 years"	"50-54"	233	Not Applicable	Not Applicable
	"Minnesota"	"27"	"55-59 years"	"55-59"	278	Not Applicable	Not Applicable
	"Minnesota"	"27"	"60-64 years "	"60-64"	258	Not Applicable	Not Applicable
	"Minnesota"	"27"	"65-69 years"	"65-69"	189	Not Applicable	Not Applicable
	"Minnesota"	"27"	"70-74 years"	"70-74"	200	Not Applicable	Not Applicable
	"Minnesota"	"27"	"75-79 years"	"75-79"	191	Not Applicable	Not Applicable
	"Minnesota"	"27"	"80-84 years"	"80-84"	281	Not Applicable	Not Applicable
	"Minnesota"	"27"	"85-89 years"	"85-89"	324	Not Applicable	Not Applicable
	"Minnesota"	"27"	"90-94 years"	"90-94"	321	Not Applicable	Not Applicable
	"Minnesota"	"27"	"95-99 years"	"95-99"	141	Not Applicable	Not Applicable
	"Minnesota"	"27"	"100+ years"	"100+"	36	Not Applicable	Not Applicable
	"Mississippi"	"28"	"25-29 years"	"25-29"	245	Not Applicable	Not Applicable
	"Mississippi"	"28"	"30-34 years"	"30-34"	247	Not Applicable	Not Applicable
	"Mississippi"	"28"	"35-39 years"	"35-39"	235	Not Applicable	Not Applicable
	"Mississippi"	"28"	"40-44 years"	"40-44"	227	Not Applicable	Not Applicable
	"Mississippi"	"28"	"45-49 years"	"45-49"	188	Not Applicable	Not Applicable
	"Mississippi"	"28"	"50-54 years"	"50-54"	162	Not Applicable	Not Applicable
	"Mississippi"	"28"	"55-59 years"	"55-59"	209	Not Applicable	Not Applicable
	"Mississippi"	"28"	"60-64 years "	"60-64"	205	Not Applicable	Not Applicable
	"Mississippi"	"28"	"65-69 years"	"65-69"	153	Not Applicable	Not Applicable
	"Mississippi"	"28"	"70-74 years"	"70-74"	141	Not Applicable	Not Applicable
	"Mississippi"	"28"	"75-79 years"	"75-79"	136	Not Applicable	Not Applicable
	"Mississippi"	"28"	"80-84 years"	"80-84"	148	Not Applicable	Not Applicable
	"Mississippi"	"28"	"85-89 years"	"85-89"	106	Not Applicable	Not Applicable
	"Mississippi"	"28"	"90-94 years"	"90-94"	69	Not Applicable	Not Applicable
	"Mississippi"	"28"	"95-99 years"	"95-99"	25	Not Applicable	Not Applicable
	"Mississippi"	"28"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"Missouri"	"29"	"25-29 years"	"25-29"	487	Not Applicable	Not Applicable
	"Missouri"	"29"	"30-34 years"	"30-34"	484	Not Applicable	Not Applicable
	"Missouri"	"29"	"35-39 years"	"35-39"	509	Not Applicable	Not Applicable
	"Missouri"	"29"	"40-44 years"	"40-44"	412	Not Applicable	Not Applicable
	"Missouri"	"29"	"45-49 years"	"45-49"	405	Not Applicable	Not Applicable
	"Missouri"	"29"	"50-54 years"	"50-54"	410	Not Applicable	Not Applicable
	"Missouri"	"29"	"55-59 years"	"55-59"	412	Not Applicable	Not Applicable
	"Missouri"	"29"	"60-64 years "	"60-64"	375	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-69 years"	"65-69"	266	Not Applicable	Not Applicable
	"Missouri"	"29"	"70-74 years"	"70-74"	232	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-79 years"	"75-79"	242	Not Applicable	Not Applicable
	"Missouri"	"29"	"80-84 years"	"80-84"	272	Not Applicable	Not Applicable
	"Missouri"	"29"	"85-89 years"	"85-89"	264	Not Applicable	Not Applicable
	"Missouri"	"29"	"90-94 years"	"90-94"	227	Not Applicable	Not Applicable
	"Missouri"	"29"	"95-99 years"	"95-99"	91	Not Applicable	Not Applicable
	"Missouri"	"29"	"100+ years"	"100+"	11	Not Applicable	Not Applicable
	"Montana"	"30"	"25-29 years"	"25-29"	52	Not Applicable	Not Applicable
	"Montana"	"30"	"30-34 years"	"30-34"	67	Not Applicable	Not Applicable
	"Montana"	"30"	"35-39 years"	"35-39"	50	Not Applicable	Not Applicable
	"Montana"	"30"	"40-44 years"	"40-44"	81	Not Applicable	Not Applicable
	"Montana"	"30"	"45-49 years"	"45-49"	40	Not Applicable	Not Applicable
	"Montana"	"30"	"50-54 years"	"50-54"	78	Not Applicable	Not Applicable
	"Montana"	"30"	"55-59 years"	"55-59"	69	Not Applicable	Not Applicable
	"Montana"	"30"	"60-64 years "	"60-64"	65	Not Applicable	Not Applicable
	"Montana"	"30"	"65-69 years"	"65-69"	84	Not Applicable	Not Applicable
	"Montana"	"30"	"70-74 years"	"70-74"	69	Not Applicable	Not Applicable
	"Montana"	"30"	"75-79 years"	"75-79"	50	Not Applicable	Not Applicable
	"Montana"	"30"	"80-84 years"	"80-84"	54	Not Applicable	Not Applicable
	"Montana"	"30"	"85-89 years"	"85-89"	66	Not Applicable	Not Applicable
	"Montana"	"30"	"90-94 years"	"90-94"	50	Not Applicable	Not Applicable
	"Montana"	"30"	"95-99 years"	"95-99"	24	Not Applicable	Not Applicable
	"Montana"	"30"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"25-29 years"	"25-29"	79	Not Applicable	Not Applicable
	"Nebraska"	"31"	"30-34 years"	"30-34"	72	Not Applicable	Not Applicable
	"Nebraska"	"31"	"35-39 years"	"35-39"	86	Not Applicable	Not Applicable
	"Nebraska"	"31"	"40-44 years"	"40-44"	57	Not Applicable	Not Applicable
	"Nebraska"	"31"	"45-49 years"	"45-49"	83	Not Applicable	Not Applicable
	"Nebraska"	"31"	"50-54 years"	"50-54"	69	Not Applicable	Not Applicable
	"Nebraska"	"31"	"55-59 years"	"55-59"	100	Not Applicable	Not Applicable
	"Nebraska"	"31"	"60-64 years "	"60-64"	68	Not Applicable	Not Applicable
	"Nebraska"	"31"	"65-69 years"	"65-69"	90	Not Applicable	Not Applicable
	"Nebraska"	"31"	"70-74 years"	"70-74"	73	Not Applicable	Not Applicable
	"Nebraska"	"31"	"75-79 years"	"75-79"	48	Not Applicable	Not Applicable
	"Nebraska"	"31"	"80-84 years"	"80-84"	70	Not Applicable	Not Applicable
	"Nebraska"	"31"	"85-89 years"	"85-89"	81	Not Applicable	Not Applicable
	"Nebraska"	"31"	"90-94 years"	"90-94"	64	Not Applicable	Not Applicable
	"Nebraska"	"31"	"95-99 years"	"95-99"	24	Not Applicable	Not Applicable
	"Nebraska"	"31"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"Nevada"	"32"	"25-29 years"	"25-29"	169	Not Applicable	Not Applicable
	"Nevada"	"32"	"30-34 years"	"30-34"	167	Not Applicable	Not Applicable
	"Nevada"	"32"	"35-39 years"	"35-39"	149	Not Applicable	Not Applicable
	"Nevada"	"32"	"40-44 years"	"40-44"	142	Not Applicable	Not Applicable
	"Nevada"	"32"	"45-49 years"	"45-49"	197	Not Applicable	Not Applicable
	"Nevada"	"32"	"50-54 years"	"50-54"	162	Not Applicable	Not Applicable
	"Nevada"	"32"	"55-59 years"	"55-59"	210	Not Applicable	Not Applicable
	"Nevada"	"32"	"60-64 years "	"60-64"	172	Not Applicable	Not Applicable
	"Nevada"	"32"	"65-69 years"	"65-69"	155	Not Applicable	Not Applicable
	"Nevada"	"32"	"70-74 years"	"70-74"	126	Not Applicable	Not Applicable
	"Nevada"	"32"	"75-79 years"	"75-79"	135	Not Applicable	Not Applicable
	"Nevada"	"32"	"80-84 years"	"80-84"	116	Not Applicable	Not Applicable
	"Nevada"	"32"	"85-89 years"	"85-89"	97	Not Applicable	Not Applicable
	"Nevada"	"32"	"90-94 years"	"90-94"	54	Not Applicable	Not Applicable
	"Nevada"	"32"	"95-99 years"	"95-99"	24	Not Applicable	Not Applicable
	"Nevada"	"32"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"25-29 years"	"25-29"	92	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"30-34 years"	"30-34"	105	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"35-39 years"	"35-39"	108	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"40-44 years"	"40-44"	68	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"45-49 years"	"45-49"	75	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"50-54 years"	"50-54"	86	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"55-59 years"	"55-59"	101	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"60-64 years "	"60-64"	66	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"65-69 years"	"65-69"	45	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"70-74 years"	"70-74"	58	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"75-79 years"	"75-79"	57	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"80-84 years"	"80-84"	55	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"85-89 years"	"85-89"	65	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"90-94 years"	"90-94"	73	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"95-99 years"	"95-99"	29	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"New Jersey"	"34"	"25-29 years"	"25-29"	527	Not Applicable	Not Applicable
	"New Jersey"	"34"	"30-34 years"	"30-34"	549	Not Applicable	Not Applicable
	"New Jersey"	"34"	"35-39 years"	"35-39"	537	Not Applicable	Not Applicable
	"New Jersey"	"34"	"40-44 years"	"40-44"	427	Not Applicable	Not Applicable
	"New Jersey"	"34"	"45-49 years"	"45-49"	468	Not Applicable	Not Applicable
	"New Jersey"	"34"	"50-54 years"	"50-54"	542	Not Applicable	Not Applicable
	"New Jersey"	"34"	"55-59 years"	"55-59"	552	Not Applicable	Not Applicable
	"New Jersey"	"34"	"60-64 years "	"60-64"	376	Not Applicable	Not Applicable
	"New Jersey"	"34"	"65-69 years"	"65-69"	265	Not Applicable	Not Applicable
	"New Jersey"	"34"	"70-74 years"	"70-74"	234	Not Applicable	Not Applicable
	"New Jersey"	"34"	"75-79 years"	"75-79"	191	Not Applicable	Not Applicable
	"New Jersey"	"34"	"80-84 years"	"80-84"	224	Not Applicable	Not Applicable
	"New Jersey"	"34"	"85-89 years"	"85-89"	239	Not Applicable	Not Applicable
	"New Jersey"	"34"	"90-94 years"	"90-94"	218	Not Applicable	Not Applicable
	"New Jersey"	"34"	"95-99 years"	"95-99"	82	Not Applicable	Not Applicable
	"New Jersey"	"34"	"100+ years"	"100+"	17	Not Applicable	Not Applicable
	"New Mexico"	"35"	"25-29 years"	"25-29"	207	Not Applicable	Not Applicable
	"New Mexico"	"35"	"30-34 years"	"30-34"	190	Not Applicable	Not Applicable
	"New Mexico"	"35"	"35-39 years"	"35-39"	230	Not Applicable	Not Applicable
	"New Mexico"	"35"	"40-44 years"	"40-44"	206	Not Applicable	Not Applicable
	"New Mexico"	"35"	"45-49 years"	"45-49"	202	Not Applicable	Not Applicable
	"New Mexico"	"35"	"50-54 years"	"50-54"	163	Not Applicable	Not Applicable
	"New Mexico"	"35"	"55-59 years"	"55-59"	196	Not Applicable	Not Applicable
	"New Mexico"	"35"	"60-64 years "	"60-64"	166	Not Applicable	Not Applicable
	"New Mexico"	"35"	"65-69 years"	"65-69"	109	Not Applicable	Not Applicable
	"New Mexico"	"35"	"70-74 years"	"70-74"	119	Not Applicable	Not Applicable
	"New Mexico"	"35"	"75-79 years"	"75-79"	110	Not Applicable	Not Applicable
	"New Mexico"	"35"	"80-84 years"	"80-84"	111	Not Applicable	Not Applicable
	"New Mexico"	"35"	"85-89 years"	"85-89"	124	Not Applicable	Not Applicable
	"New Mexico"	"35"	"90-94 years"	"90-94"	90	Not Applicable	Not Applicable
	"New Mexico"	"35"	"95-99 years"	"95-99"	28	Not Applicable	Not Applicable
	"New Mexico"	"35"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"New York"	"36"	"25-29 years"	"25-29"	812	Not Applicable	Not Applicable
	"New York"	"36"	"30-34 years"	"30-34"	861	Not Applicable	Not Applicable
	"New York"	"36"	"35-39 years"	"35-39"	800	Not Applicable	Not Applicable
	"New York"	"36"	"40-44 years"	"40-44"	654	Not Applicable	Not Applicable
	"New York"	"36"	"45-49 years"	"45-49"	686	Not Applicable	Not Applicable
	"New York"	"36"	"50-54 years"	"50-54"	870	Not Applicable	Not Applicable
	"New York"	"36"	"55-59 years"	"55-59"	890	Not Applicable	Not Applicable
	"New York"	"36"	"60-64 years "	"60-64"	734	Not Applicable	Not Applicable
	"New York"	"36"	"65-69 years"	"65-69"	539	Not Applicable	Not Applicable
	"New York"	"36"	"70-74 years"	"70-74"	463	Not Applicable	Not Applicable
	"New York"	"36"	"75-79 years"	"75-79"	438	Not Applicable	Not Applicable
	"New York"	"36"	"80-84 years"	"80-84"	489	Not Applicable	Not Applicable
	"New York"	"36"	"85-89 years"	"85-89"	561	Not Applicable	Not Applicable
	"New York"	"36"	"90-94 years"	"90-94"	472	Not Applicable	Not Applicable
	"New York"	"36"	"95-99 years"	"95-99"	187	Not Applicable	Not Applicable
	"New York"	"36"	"100+ years"	"100+"	31	Not Applicable	Not Applicable
	"North Carolina"	"37"	"25-29 years"	"25-29"	753	Not Applicable	Not Applicable
	"North Carolina"	"37"	"30-34 years"	"30-34"	744	Not Applicable	Not Applicable
	"North Carolina"	"37"	"35-39 years"	"35-39"	672	Not Applicable	Not Applicable
	"North Carolina"	"37"	"40-44 years"	"40-44"	563	Not Applicable	Not Applicable
	"North Carolina"	"37"	"45-49 years"	"45-49"	582	Not Applicable	Not Applicable
	"North Carolina"	"37"	"50-54 years"	"50-54"	546	Not Applicable	Not Applicable
	"North Carolina"	"37"	"55-59 years"	"55-59"	609	Not Applicable	Not Applicable
	"North Carolina"	"37"	"60-64 years "	"60-64"	470	Not Applicable	Not Applicable
	"North Carolina"	"37"	"65-69 years"	"65-69"	430	Not Applicable	Not Applicable
	"North Carolina"	"37"	"70-74 years"	"70-74"	397	Not Applicable	Not Applicable
	"North Carolina"	"37"	"75-79 years"	"75-79"	432	Not Applicable	Not Applicable
	"North Carolina"	"37"	"80-84 years"	"80-84"	393	Not Applicable	Not Applicable
	"North Carolina"	"37"	"85-89 years"	"85-89"	452	Not Applicable	Not Applicable
	"North Carolina"	"37"	"90-94 years"	"90-94"	371	Not Applicable	Not Applicable
	"North Carolina"	"37"	"95-99 years"	"95-99"	136	Not Applicable	Not Applicable
	"North Carolina"	"37"	"100+ years"	"100+"	24	Not Applicable	Not Applicable
	"North Dakota"	"38"	"25-29 years"	"25-29"	38	Not Applicable	Not Applicable
	"North Dakota"	"38"	"30-34 years"	"30-34"	45	Not Applicable	Not Applicable
	"North Dakota"	"38"	"35-39 years"	"35-39"	46	Not Applicable	Not Applicable
	"North Dakota"	"38"	"40-44 years"	"40-44"	44	Not Applicable	Not Applicable
	"North Dakota"	"38"	"45-49 years"	"45-49"	28	Not Applicable	Not Applicable
	"North Dakota"	"38"	"50-54 years"	"50-54"	35	Not Applicable	Not Applicable
	"North Dakota"	"38"	"55-59 years"	"55-59"	51	Not Applicable	Not Applicable
	"North Dakota"	"38"	"60-64 years "	"60-64"	34	Not Applicable	Not Applicable
	"North Dakota"	"38"	"65-69 years"	"65-69"	30	Not Applicable	Not Applicable
	"North Dakota"	"38"	"70-74 years"	"70-74"	17	Not Applicable	Not Applicable
	"North Dakota"	"38"	"75-79 years"	"75-79"	28	Not Applicable	Not Applicable
	"North Dakota"	"38"	"80-84 years"	"80-84"	30	Not Applicable	Not Applicable
	"North Dakota"	"38"	"85-89 years"	"85-89"	29	Not Applicable	Not Applicable
	"North Dakota"	"38"	"90-94 years"	"90-94"	40	Not Applicable	Not Applicable
	"North Dakota"	"38"	"95-99 years"	"95-99"	12	Not Applicable	Not Applicable
	"North Dakota"	"38"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"Ohio"	"39"	"25-29 years"	"25-29"	966	Not Applicable	Not Applicable
	"Ohio"	"39"	"30-34 years"	"30-34"	970	Not Applicable	Not Applicable
	"Ohio"	"39"	"35-39 years"	"35-39"	984	Not Applicable	Not Applicable
	"Ohio"	"39"	"40-44 years"	"40-44"	891	Not Applicable	Not Applicable
	"Ohio"	"39"	"45-49 years"	"45-49"	787	Not Applicable	Not Applicable
	"Ohio"	"39"	"50-54 years"	"50-54"	772	Not Applicable	Not Applicable
	"Ohio"	"39"	"55-59 years"	"55-59"	876	Not Applicable	Not Applicable
	"Ohio"	"39"	"60-64 years "	"60-64"	747	Not Applicable	Not Applicable
	"Ohio"	"39"	"65-69 years"	"65-69"	517	Not Applicable	Not Applicable
	"Ohio"	"39"	"70-74 years"	"70-74"	479	Not Applicable	Not Applicable
	"Ohio"	"39"	"75-79 years"	"75-79"	481	Not Applicable	Not Applicable
	"Ohio"	"39"	"80-84 years"	"80-84"	465	Not Applicable	Not Applicable
	"Ohio"	"39"	"85-89 years"	"85-89"	539	Not Applicable	Not Applicable
	"Ohio"	"39"	"90-94 years"	"90-94"	392	Not Applicable	Not Applicable
	"Ohio"	"39"	"95-99 years"	"95-99"	194	Not Applicable	Not Applicable
	"Ohio"	"39"	"100+ years"	"100+"	36	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"25-29 years"	"25-29"	235	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"30-34 years"	"30-34"	275	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"35-39 years"	"35-39"	263	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"40-44 years"	"40-44"	251	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"45-49 years"	"45-49"	254	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"50-54 years"	"50-54"	252	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"55-59 years"	"55-59"	293	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"60-64 years "	"60-64"	247	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"65-69 years"	"65-69"	213	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"70-74 years"	"70-74"	188	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"75-79 years"	"75-79"	183	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"80-84 years"	"80-84"	215	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"85-89 years"	"85-89"	200	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"90-94 years"	"90-94"	149	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"95-99 years"	"95-99"	64	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"100+ years"	"100+"	12	Not Applicable	Not Applicable
	"Oregon"	"41"	"25-29 years"	"25-29"	190	Not Applicable	Not Applicable
	"Oregon"	"41"	"30-34 years"	"30-34"	213	Not Applicable	Not Applicable
	"Oregon"	"41"	"35-39 years"	"35-39"	211	Not Applicable	Not Applicable
	"Oregon"	"41"	"40-44 years"	"40-44"	188	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	212	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	207	Not Applicable	Not Applicable
	"Oregon"	"41"	"55-59 years"	"55-59"	232	Not Applicable	Not Applicable
	"Oregon"	"41"	"60-64 years "	"60-64"	226	Not Applicable	Not Applicable
	"Oregon"	"41"	"65-69 years"	"65-69"	217	Not Applicable	Not Applicable
	"Oregon"	"41"	"70-74 years"	"70-74"	199	Not Applicable	Not Applicable
	"Oregon"	"41"	"75-79 years"	"75-79"	188	Not Applicable	Not Applicable
	"Oregon"	"41"	"80-84 years"	"80-84"	203	Not Applicable	Not Applicable
	"Oregon"	"41"	"85-89 years"	"85-89"	241	Not Applicable	Not Applicable
	"Oregon"	"41"	"90-94 years"	"90-94"	205	Not Applicable	Not Applicable
	"Oregon"	"41"	"95-99 years"	"95-99"	96	Not Applicable	Not Applicable
	"Oregon"	"41"	"100+ years"	"100+"	16	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"25-29 years"	"25-29"	923	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"30-34 years"	"30-34"	1040	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"35-39 years"	"35-39"	999	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"40-44 years"	"40-44"	819	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"45-49 years"	"45-49"	804	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"50-54 years"	"50-54"	897	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"55-59 years"	"55-59"	893	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"60-64 years "	"60-64"	752	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"65-69 years"	"65-69"	539	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"70-74 years"	"70-74"	469	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"75-79 years"	"75-79"	533	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"80-84 years"	"80-84"	566	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"85-89 years"	"85-89"	664	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"90-94 years"	"90-94"	575	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"95-99 years"	"95-99"	209	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"100+ years"	"100+"	37	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"25-29 years"	"25-29"	42	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"30-34 years"	"30-34"	75	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"35-39 years"	"35-39"	75	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"40-44 years"	"40-44"	52	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"45-49 years"	"45-49"	65	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"50-54 years"	"50-54"	64	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"55-59 years"	"55-59"	76	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"60-64 years "	"60-64"	55	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"65-69 years"	"65-69"	45	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"70-74 years"	"70-74"	39	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"75-79 years"	"75-79"	43	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"80-84 years"	"80-84"	63	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"85-89 years"	"85-89"	40	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"90-94 years"	"90-94"	49	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"95-99 years"	"95-99"	27	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"100+ years"	"100+"	Suppressed	Not Applicable	Not Applicable
	"South Carolina"	"45"	"25-29 years"	"25-29"	388	Not Applicable	Not Applicable
	"South Carolina"	"45"	"30-34 years"	"30-34"	385	Not Applicable	Not Applicable
	"South Carolina"	"45"	"35-39 years"	"35-39"	409	Not Applicable	Not Applicable
	"South Carolina"	"45"	"40-44 years"	"40-44"	343	Not Applicable	Not Applicable
	"South Carolina"	"45"	"45-49 years"	"45-49"	352	Not Applicable	Not Applicable
	"South Carolina"	"45"	"50-54 years"	"50-54"	335	Not Applicable	Not Applicable
	"South Carolina"	"45"	"55-59 years"	"55-59"	390	Not Applicable	Not Applicable
	"South Carolina"	"45"	"60-64 years "	"60-64"	328	Not Applicable	Not Applicable
	"South Carolina"	"45"	"65-69 years"	"65-69"	236	Not Applicable	Not Applicable
	"South Carolina"	"45"	"70-74 years"	"70-74"	213	Not Applicable	Not Applicable
	"South Carolina"	"45"	"75-79 years"	"75-79"	217	Not Applicable	Not Applicable
	"South Carolina"	"45"	"80-84 years"	"80-84"	218	Not Applicable	Not Applicable
	"South Carolina"	"45"	"85-89 years"	"85-89"	204	Not Applicable	Not Applicable
